Plant_ID,Leaf_Vibration_Hz,Pollen_Scent_Complexity,Bioluminescence_Intensity_Lux,Root_Signal_Strength_mV,Growth_Rate_mm_day,Ambient_Temperature_C,Soil_Moisture_Level,Sunlight_Exposure_Hours,Symbiotic_Fungus_Present,Plant_Message_Type,Soil_Nutrient_Level,Temperature_Stress_Factor,Photosynthetic_Efficiency_Index
PLANT_0251,31.17127023450324,10.0,21.6528748708349,113.26843326488304,5.933276443444206,18.002569183579055,0.6378488205506561,9.039375645054742,1,Contentment,0.5758255246103986,Low,0.2889729214652768
PLANT_0252,63.65536866027836,,7.895365106660578,185.87993975657548,5.5014840309172115,20.573398137365484,0.6176792674723085,6.1835152984373805,1,Contentment,0.7175171837457955,Low,0.3485376384411178
PLANT_0253,81.88028524677325,8.0,24.96959747227816,253.42658220622408,4.098180737630859,16.665172026491295,0.4275724099125826,5.359320691782021,1,Distress,0.21044995183983148,Medium,0.036249420830168584
PLANT_0254,65.4630047065482,10.0,60.83486943288075,225.18800720371055,3.4217855163094204,27.305085706879172,0.6096539741286572,3.813527059364617,1,Contentment,0.9986758925893787,Low,0.04703516430683287
PLANT_0255,26.861612631237247,2.0,25.936142806437424,192.7853676240646,5.668246340048523,20.74129824998378,0.46385686046277885,3.993744090592819,0,Contentment,0.3445155999462452,Low,0.02689667022623371
PLANT_0256,42.52207793900413,9.0,,265.13624127103435,3.038040686109063,27.385220201283463,0.19561867414139994,5.9035235823733485,1,Distress,0.5337691759440831,Low,0.07900011370460402
PLANT_0257,68.90167370964122,3.0,0.11489395157658233,236.57455608520365,2.7929971898521164,23.665623207923193,0.6794801737623252,2.5806310312223975,0,Invitation,,Low,0.012112113888457747
PLANT_0258,39.24987110852278,5.0,25.011743122082173,241.72393899406592,2.5457003301296055,17.539982477974227,0.32023808715521196,4.498737251215632,1,Distress,0.2846185620180444,Medium,0.021324905465207114
PLANT_0259,56.553345059423386,10.0,35.321509113394235,178.45988101262628,4.621471345919158,23.375177274101596,0.6789841266520209,6.211545497515529,1,Invitation,0.4297372220041469,Low,0.23181493204129472
PLANT_0260,61.63830395257843,8.0,0.923324732676441,175.31853933673352,3.8127665565152933,25.99866628227746,0.5581980936733453,6.074206822220069,1,Distress,0.06978070875395058,Low,0.031879242455455474
PLANT_0261,35.9692887182863,2.0,41.23929870373222,116.79214481966066,4.188142107370812,21.40868622781468,0.478193397192322,4.134588089582471,1,Distress,0.45605163981401553,Low,0.045451055672247775
PLANT_0262,48.794074112904866,6.0,5.873737200021071,186.11322626005335,6.050891088840567,22.61850651035799,0.11739568909192766,3.508363065208491,1,Warning,0.4578120131709126,Low,0.012803800397881497
PLANT_0263,1.3931658905006628,5.0,22.091769239348576,246.4796580618557,6.884055744008627,19.20010149711306,0.8067339608516917,3.8039765249348956,0,Contentment,0.7200135135498601,Low,0.04373106000122329
PLANT_0264,35.462563509372465,10.0,31.860315937086323,190.04902924900577,7.860142255072893,22.07821857254996,0.43111536495590463,5.56524268715947,1,Contentment,0.7045289419606131,Low,0.20271602171030573
PLANT_0265,46.16276978600215,9.0,21.690578822543095,222.58211736767117,,23.129299416576043,0.6253062796626416,10.320185177050874,0,Contentment,0.2258132916419236,Low,0.06015470113282074
PLANT_0266,30.83827153741859,5.0,2.496673982426404,255.7615041365937,5.722428682934815,19.13538146786485,0.4790375652434839,8.151690265403506,1,Contentment,0.68268293142615,Low,0.29117982804480264
PLANT_0267,75.38363917423003,2.0,18.806388190319716,218.81450520332032,5.372121312825709,16.718585028778524,0.4574299004819354,6.38441456278917,0,Contentment,0.5291823876011177,Medium,0.13220189859338272
PLANT_0268,28.170195638716347,5.0,15.81100194598753,224.4616303520892,1.6406650591081144,28.472329773032964,0.5345062544741753,7.115225279751508,1,Distress,0.3675235759566433,Medium,0.1190686836280337
PLANT_0269,43.841137873580635,4.0,45.596955728746806,131.77933229991362,4.236778532451291,24.804251858742195,0.50188668509616,8.028384302784328,1,Contentment,0.589520865097578,Low,0.2633592476607797
PLANT_0270,52.093778079085546,7.0,10.375447244407074,183.59981653408295,4.243107945801392,19.31808555282239,0.4489312670239328,7.458081799081649,1,Contentment,0.45072344949621856,Low,0.18595545978185976
PLANT_0271,71.0967342461609,,7.274911183392112,287.2551888814947,3.941447996905066,23.224749382625983,0.49052019439984185,5.377078579479925,0,Invitation,0.4995204737728141,Low,0.15447635228467674
PLANT_0272,28.369530017748964,2.0,28.429921795796183,204.67873928172313,4.908973972344002,14.6360482701101,0.5921410816318344,4.329201536351498,1,Contentment,0.6498148352481522,Medium,0.07036843574983363
PLANT_0273,67.06563865913492,5.0,10.239005067361253,295.09456519648893,4.614808981001123,12.107433946638386,0.6066649779091264,5.6541806967666695,1,Contentment,0.4553593898617215,Medium,0.12542843807905754
PLANT_0274,50.358143249632796,7.0,21.047082528891497,164.25234759016124,3.021671323253386,27.368974390349987,0.5087932019774952,7.9897405158289425,1,Contentment,0.8049107329113635,Low,0.36074423740688155
PLANT_0275,36.053931129417045,7.0,21.393072445200836,211.99290161711934,4.6769943462168735,23.070426873869657,0.6205228905597581,5.512730405765554,1,Invitation,0.7229608897377967,Low,0.29620214824262847
PLANT_0276,57.311381235970174,5.0,43.72442544232518,181.63255484433498,3.722930123940315,21.679639889043532,0.4273032115639384,3.8440207414370415,1,Contentment,0.33722255868265405,Low,0.01732102693610384
PLANT_0277,52.752022833160936,9.0,18.509031587433338,229.57279411061808,-0.20784904028648996,23.246152913474898,,2.569246597094659,1,Distress,0.15163636702268612,Low,0.01
PLANT_0278,41.391054605598946,4.0,,243.89540725393036,2.2020240342823385,37.97109851137751,0.8009029820214233,5.756171857052437,0,Warning,0.3991498255936913,Medium,0.1547311362572574
PLANT_0279,51.10880783462106,3.0,2.7731345262203604,228.7886173252791,5.183254396383197,26.26543434932878,0.6435066586673657,3.8423189958880912,1,Contentment,0.9711722725748543,Low,0.0758825820357718
PLANT_0280,44.27520440425899,4.0,2.4102025229458173,252.3620897663135,7.192507842292144,16.64611757389925,0.10501014878816847,5.013418650684878,1,Contentment,0.6523355591893584,Medium,0.021773017429021005
PLANT_0281,51.76122210716023,5.0,,200.78256427230852,0.20143349661585078,13.487463046103858,0.6246895672690372,8.869224795699987,1,Distress,0.16546643012052403,Medium,0.054056474122304424
PLANT_0282,59.91308104255047,,3.570316516232094,189.8959349126979,3.262031893747671,27.228502297813975,0.42254301087507073,5.802774973702108,0,Invitation,,Low,0.22086597031629476
PLANT_0283,73.22978654608939,3.0,21.01448629061547,111.92115208784263,5.897597333575456,26.236010403874985,0.3078326532758509,4.5519170069747705,1,Distress,0.24133714971465528,Low,0.028281981896857003
PLANT_0284,31.831095762572183,2.0,26.948894088367947,230.58446393696997,6.784894780346354,24.854342453963877,0.4291378770912772,6.622288873053711,1,Distress,0.029692780824325214,Low,0.015829875736645897
PLANT_0285,81.89250039641772,4.0,15.84101208713349,207.0891765395176,4.168992860732464,17.822444903297566,,9.839263716239412,0,Contentment,0.9317676279059354,Medium,0.11918338208175917
PLANT_0286,20.450327320051315,5.0,34.928678332784195,196.49842585718758,3.6995292367541768,23.803581645124975,0.5992807105144208,5.855162037415545,1,Distress,0.24487816681559313,Low,0.11003406575438146
PLANT_0287,47.94083672568402,4.0,94.93397705059331,190.60758889410238,7.439554670078227,18.315053351075207,0.8248555112627768,1.2783937592207992,0,Contentment,,Low,0.022234366890379935
PLANT_0288,58.8870055603618,3.0,34.40085633974368,198.50113826655848,6.62041597362956,25.447328573421178,0.6727568677728656,7.308633501895519,0,Distress,0.010340143730302238,Low,0.01
PLANT_0289,54.76384711236944,8.0,23.733329845910113,187.95870512928707,6.723651294506095,26.99668517428876,0.9995215719450969,6.683625214822122,1,Contentment,0.8150067669516973,Low,0.7069333034677769
PLANT_0290,41.11503919458677,10.0,15.803425559035535,173.65760684759417,4.027520375402205,19.337718590952242,0.19522398563415552,6.180296769384032,1,Warning,0.4274316744139476,Low,0.06233802972919787
PLANT_0291,47.2847014403815,4.0,12.570629876485377,212.49699460010945,7.17658422627533,27.64806687516971,0.3961173297885358,5.590815339321096,0,Contentment,0.5881472937355968,Low,0.15971646635328893
PLANT_0292,42.616890057556965,2.0,1.4169211208035974,223.83216173907238,1.0695575295541628,22.551313397936926,0.30384647938360093,4.335123897016505,1,Contentment,0.7425200343046129,Low,0.07186398866017736
PLANT_0293,41.097907937510634,2.0,9.490167191719276,161.4434827285604,7.261946103183549,24.517493955395327,0.753795971498922,8.989152892327525,1,Contentment,0.528511791388785,Low,0.30300518499836165
PLANT_0294,62.603105566649276,1.0,48.043330682452336,179.59174435792795,4.868633486657435,15.545599437491497,0.46424258880663616,2.2928703555261576,1,Distress,0.061990068927704776,Medium,0.01
PLANT_0295,55.14004853731934,4.0,32.25286219428631,189.50932905105256,5.270591791175293,23.202865070136426,0.5413787363173104,5.479674669091745,1,Warning,0.6786223167125506,Low,0.23337802791704704
PLANT_0296,39.54576520045268,10.0,5.697252845591244,200.7317219543617,3.1169311314428856,18.50515007828356,,5.271811494181337,1,Contentment,0.7593759880537013,Low,0.292030411549746
PLANT_0297,62.91146822983624,9.0,12.421800313758506,192.90223712234328,1.3829182871685346,24.404853602295375,0.2093603631594372,7.62941368160719,1,Distress,0.28548021832847986,Low,0.056258856693048254
PLANT_0298,54.04394662943791,7.0,33.36250614238189,230.67730852423963,5.250792320176827,29.218944062431408,0.38739789507710876,8.489349290519948,0,Contentment,0.482344556309456,Medium,0.10570135052118258
PLANT_0299,62.078452077180636,10.0,1.7861113357857168,114.5584971139627,6.070726617768347,23.48863580315473,0.7004806385982169,5.4893189159182185,1,Distress,0.06652560604901332,Low,0.028037434072686284
PLANT_0300,58.96160353568092,7.0,9.71402497479725,126.65695925611892,6.421297683256948,17.463298734561388,0.3929290589993933,6.412974894111321,1,Contentment,0.5306668367202498,Medium,0.1159148072977796
PLANT_0301,37.41712978386904,,37.49422483309708,208.70116964069268,6.227019973618465,25.13680739193998,0.16348635077973603,6.601293193320515,1,Invitation,0.10683622414705224,Low,0.013438198013669012
PLANT_0302,41.252356628723,8.0,9.963882987257314,169.8404068453993,5.715580793227971,24.035996385364232,0.3172728526402533,8.099389809244016,0,Contentment,0.7273792239303015,Low,0.20554849611093115
PLANT_0303,61.39450631146535,1.0,1.091310038210283,244.76096589468915,3.147874257711021,32.33979294390131,0.44113812367225114,8.131658324902416,1,Warning,,Medium,0.11349404160027639
PLANT_0304,59.234549431660895,10.0,15.628144223801996,260.04833996831803,6.522021743040643,23.31046829898007,0.5264831133699163,4.925157304137742,0,Contentment,0.7353152985174083,Low,0.19071204561700797
PLANT_0305,49.56266005597197,10.0,39.93984569579341,211.18238456726417,2.9759424447573264,19.100079133132585,0.4975749598551215,6.9912987459610365,1,Warning,0.5749198239911953,Low,0.2471951625784542
PLANT_0306,51.17599288464012,8.0,17.529977114815548,146.65526408202743,7.204694764759334,26.004831586366652,0.38214161384477835,6.846775965125155,0,Invitation,0.6482575115737428,Low,0.2081589272606194
PLANT_0307,68.85775801940571,,5.661363049287048,253.6387718150754,4.887195463556039,21.472465600301653,0.6930949025786971,5.794969985715183,1,Warning,0.430528233665928,Low,0.21944181822138045
PLANT_0308,41.22788840294723,4.0,9.143257651284427,209.82283925797,4.881841898044022,22.498807162212362,0.4735586606189968,6.682321385077171,1,Contentment,0.5654297949476018,Low,0.2295338066607316
PLANT_0309,58.05824361821391,4.0,12.36043260153383,126.14118329961313,6.775206448466254,17.352595832761896,0.5378257635256946,5.988028457603662,1,Contentment,0.7442507753422238,Medium,0.2068862366693092
PLANT_0310,47.05256294930281,6.0,18.14936810599887,131.58019510401547,6.997686870947463,21.277976743353296,0.3884995795556691,6.2715267532104075,0,Invitation,0.9109683385817664,Low,0.29434554434819626
PLANT_0311,46.85545103590027,7.0,27.802034617354327,276.4609921555808,,22.19677982324579,0.8037025514624497,3.337817801475553,0,Contentment,0.9136947072513465,Low,0.0326902206008917
PLANT_0312,66.49266629882904,6.0,2.4769307873234103,266.51321176440626,3.339005303280265,21.38073949072655,0.42091355448149137,4.247056568130673,0,Invitation,0.49340343560761796,Low,0.05002892183406818
PLANT_0313,62.10746403612545,1.0,,76.32559084770789,6.555122752343879,19.011718165257342,0.505705985202855,7.638293370847241,0,Warning,0.5103835122089089,Low,0.22571835151694217
PLANT_0314,62.546984017329535,8.0,0.06977327736388236,130.86478654723908,3.426284665931576,23.342234188340374,0.7113213697319356,3.5093494738930917,1,Warning,0.6705206953312288,Low,0.02059834021054433
PLANT_0315,69.41389235240528,10.0,,258.12187077612873,6.5918337822062565,17.580351487047757,0.5580382925009877,6.944279846765711,0,Contentment,0.9996017749801871,Medium,0.32859923734634183
PLANT_0316,50.394132349166846,7.0,0.8580526386044991,198.44124679266633,2.16642344239549,15.9998310833024,0.5581524059167056,5.89885195127542,1,Invitation,0.9188261476715226,Medium,0.24257110873213067
PLANT_0317,60.22406986127238,6.0,9.718645538513108,234.4876110884386,4.823390044569057,25.34301381011266,0.09816749676898877,8.1100474694299,0,Invitation,,Low,0.0752853835070889
PLANT_0318,45.23251904785749,6.0,14.720671357914025,195.27619496819972,3.414569071650071,24.99911389665185,0.6341194845148387,7.302674231103712,1,Warning,0.46793290089378264,Low,0.27053539777062996
PLANT_0319,54.789203946009586,5.0,14.657557169303995,233.5826128091773,6.7023185381261134,15.52159365256853,0.5077374220810627,5.087081937738057,1,Warning,0.7677193587675117,Medium,0.1417463991613145
PLANT_0320,47.42913804498325,6.0,4.046425529390225,200.706107523777,7.257267573735215,13.036622311898617,0.6107004221145097,5.64805773492385,0,Distress,0.6784278020890263,Medium,0.18892579340412122
PLANT_0321,51.683025429697054,9.0,20.72576304759521,176.59061706635134,5.403337681332845,17.042543729377744,0.5407096951209495,2.0355784574452875,1,Warning,0.5832896695363936,Medium,0.010133631646652479
PLANT_0322,59.459897882156525,,1.69206819922652,254.17115428988387,5.3324888386058875,21.308748656072286,0.3940514717695292,5.6852899338318,0,Warning,0.8433642692914969,Low,0.229630569941101
PLANT_0323,37.79632749447336,9.0,28.094250961743928,209.06781369067505,6.482045201151839,27.84212521973932,,3.4555220218662632,0,Warning,0.8711940417168793,Low,0.026016631803801014
PLANT_0324,81.21663419026272,10.0,58.58644882283827,234.35199893938434,7.206229486706965,21.315912702517718,0.5423340582681605,5.620945986083497,1,Warning,0.4513502338326955,Low,0.16539310966314189
PLANT_0325,35.30856333180805,8.0,8.762994102304102,207.91600246820983,5.058357848386236,18.18797044359398,0.24223692926288487,4.761275050038246,1,Contentment,0.6351260590405814,Low,0.06570978607343665
PLANT_0326,31.776968648884022,10.0,15.05222967009151,177.7980079530671,3.966186273892803,22.51394474568129,0.760881200145362,4.143883129959937,1,Warning,0.13996309135147655,Low,0.026234887115986694
PLANT_0327,67.35976620401607,9.0,9.168653051132228,281.4942402778885,6.287618006816288,21.32385225976391,,8.343496841647283,1,Contentment,0.7733042343651009,Low,0.13594352224567283
PLANT_0328,61.78319484391887,10.0,0.0,218.34297385343424,1.226451447515956,15.095774827858857,0.6757576746615604,3.431203201344065,1,Invitation,,Medium,0.01
PLANT_0329,60.07261541299935,8.0,9.368477615591614,183.24035839325208,6.826249783951569,15.00933497076425,0.8062312695958332,4.034479096416182,1,Contentment,0.8127442454807725,Medium,0.09227307150513592
PLANT_0330,59.620515393634356,8.0,31.10554876748429,263.0588880257925,3.5442189842642673,15.324034018159542,0.2821630622065909,4.592107903666997,1,Distress,0.4601760924039023,Medium,0.030288270096444102
PLANT_0331,49.675745165954005,1.0,18.146044480561528,131.1733535811952,4.5459614802888435,34.34744687617216,0.48310746144620625,5.009906993570097,1,Warning,0.9884106487725695,Medium,0.17235482454984255
PLANT_0332,37.00612173507833,10.0,2.2438610370008565,310.34733950933673,6.813936166177379,26.340997601098195,,4.234892304362587,0,Distress,0.3519100734980194,Low,0.04232740594312424
PLANT_0333,51.08168413543754,5.0,36.96034530836339,191.98088384461315,4.181584271723123,19.12119012269812,0.4727265817137261,5.312201418502912,0,Contentment,0.9947365301225214,Low,0.2893905246974145
PLANT_0334,39.76338083323162,,14.17902108898185,136.79917689076635,6.312473354898697,27.50697961456016,0.8685727094571717,6.646230110742804,1,Distress,0.20780048518823566,Low,0.1603436419996602
PLANT_0335,64.30261779786983,2.0,36.53942798054759,294.93822020137037,7.293012134876348,19.220484277997773,0.2803094709343595,7.30551138748653,1,Warning,,Low,0.12125305416129963
PLANT_0336,47.75386523148201,8.0,,177.3133578923651,5.17109578947535,27.44878891187565,0.4420244978364723,7.23171555469498,0,Invitation,0.5884140463320203,Low,0.23318895791884647
PLANT_0337,37.52194014607212,3.0,16.35236029834282,212.29647113150423,5.552126028887105,22.41596937061138,0.805614716553836,2.1821626818090354,1,Contentment,0.6872592344293229,Low,0.02007181894972279
PLANT_0338,45.10378462402792,4.0,2.387486394875707,235.68300807105723,4.73156503525021,18.489274302891932,0.4384338938188776,6.812406430199609,0,Contentment,0.5981095968005387,Low,0.23170081228744493
PLANT_0339,56.529672641200705,7.0,3.1730362466489566,258.4612447174696,5.217852498319441,25.34542295844652,0.3107892710825863,6.814050769690581,1,Invitation,0.4232548956862097,Low,0.11441230388842429
PLANT_0340,41.785565965858375,10.0,71.79622921763615,214.92129741110716,2.7564870818985474,22.56850132976815,0.5519150029120675,4.716139009625287,0,Contentment,0.8270203451462617,Low,0.1943164208257423
PLANT_0341,37.74568675379714,9.0,4.998235806235658,167.72646227457196,4.412788557563796,24.079350405702133,0.662607428878958,9.289116644225413,1,Contentment,0.800226376213111,Low,0.37342510973070764
PLANT_0342,53.87521402128941,2.0,76.04988999419115,210.16840320694857,2.3838112308109203,23.212893896111662,0.4201527613169589,8.218652458093402,1,Invitation,0.9993063504201464,Low,0.3668380993803615
PLANT_0343,53.87307026011915,3.0,15.05825110024224,177.66595178708806,3.111731717188745,23.058793013078507,0.6059778569135493,5.615878982463478,0,Contentment,0.6333055071866699,Low,0.2662171291354536
PLANT_0344,42.38443897640333,4.0,2.4415082351139374,213.31985314390232,1.0248869297062648,25.786443467478676,0.22395775024397144,4.774264339464379,1,Warning,0.22129453285220543,Low,0.022329714049060357
PLANT_0345,42.91637245452532,10.0,2.0392396270979494,281.07736045358547,5.596105181997381,34.876316815179045,0.23433145637296882,9.250799055348201,1,Invitation,0.5830455066528507,Medium,0.0692042015871359
PLANT_0346,53.90013102122977,1.0,4.754371890454527,239.12253646294755,8.307792605839659,28.198753346884953,0.40713451663150685,6.00136885515393,0,Contentment,0.760730260204044,Medium,0.15944880562562297
PLANT_0347,28.61999862101793,7.0,51.92984114676982,210.76145116103817,4.099652711022391,23.04590222987024,0.6168001405220758,6.222010003225253,0,Invitation,0.7066316671176175,Low,0.3476590082001584
PLANT_0348,28.4172497310815,2.0,10.44378646777598,238.14090386095256,6.947718880231793,20.46644928809671,,6.123616853082903,0,Warning,0.8377287542288696,Low,0.4249468632530415
PLANT_0349,38.92480689400314,5.0,,241.34528219584345,7.2460637919240325,20.962047166731967,0.26193420917765287,10.637386068322657,1,Distress,0.6099936518305774,Low,0.0566181066047618
PLANT_0350,46.66461548275875,1.0,8.250744156912127,146.73873991985656,2.6303513080606846,15.80215842159353,0.6411791968333116,5.648465619455031,1,Contentment,0.7676248359154507,Medium,0.22206257597566292
PLANT_0351,54.78911143342487,3.0,2.6814412661263005,201.76299714475016,3.0112159348385394,25.209272529175138,0.5308404555541422,6.042258846934822,0,Invitation,0.9223672915399116,Low,0.37434963418377926
PLANT_0352,71.91820999562268,2.0,13.08601477591055,327.6810401678049,6.93404156985085,17.019785552070314,0.3158222223002918,4.2448102853593666,1,Contentment,0.9506115155018813,Medium,0.06108437379123246
PLANT_0353,62.88929471079637,1.0,3.4654913741441824,259.9727258527594,4.815993016309018,20.105583376842674,0.22806578420837542,5.1893116676173925,0,Warning,0.6378314255151559,Low,0.08865248660706686
PLANT_0354,48.0026525414772,7.0,35.224134534238026,174.51991813244368,2.3621438841099827,25.35618068428529,0.5537661607391997,3.870953229823737,1,Distress,0.01936075136856409,Low,0.01
PLANT_0355,49.73578271101442,5.0,8.891991466201492,169.8778413790936,3.720035225679146,20.654966742380232,0.7568874004835549,4.371886221009901,0,Warning,0.05454273054926783,Low,0.01601201965967571
PLANT_0356,35.59171071494803,1.0,9.79089566798899,167.95386409101354,5.8058633114483325,19.30346640240061,0.5245860623480247,2.362417547835993,1,Distress,0.4314571319759498,Low,0.011534234602229135
PLANT_0357,49.99225616793266,6.0,13.597313050159872,243.92885773322925,3.4330311351101415,15.900963915996531,0.3099900245855282,7.814789244246054,1,Invitation,,Medium,0.15357987199423628
PLANT_0358,45.47549191974273,5.0,11.352267031211282,279.7943930882439,-0.5098667805899527,27.903914598284466,0.13005442243780135,6.264968596497243,1,Contentment,0.46816811720526924,Low,0.046519653428296996
PLANT_0359,55.00334473323483,3.0,104.82264292864696,229.18591577089072,4.390314362769461,17.773483756056592,0.8076093405339305,6.481435392060798,1,Distress,0.16098798159581615,Medium,0.07686543912204484
PLANT_0360,36.8888542604419,7.0,,206.5270460675464,4.466373066331477,19.190666682390543,0.7111051977775308,5.873414772264467,1,Warning,0.33984040234868407,Low,0.18243220466823076
PLANT_0361,57.64564612091158,10.0,2.2026285030791173,176.5558294040759,5.020820735737443,12.898681510767622,0.5582355895860643,6.071089368941933,0,Contentment,0.4691360377293787,Medium,0.13502063331904876
PLANT_0362,73.82986308893898,9.0,18.91430325294999,217.39791261691119,7.531136998285723,21.814247750324558,0.8034546130725365,9.135801658503489,1,Contentment,0.7572772093115597,Low,0.4385678527433327
PLANT_0363,48.3773449453373,9.0,3.1218394343147535,158.03651866078286,5.0546911983602065,20.398044926892965,0.5406008811087939,4.48769995565238,1,Distress,0.3862018388170268,Low,0.07311354178729201
PLANT_0364,55.64116334677745,9.0,0.3077012560187279,102.89766532464516,5.515583181274896,22.781298804874478,0.38830396581237525,6.617357897984883,1,Warning,0.515946295290816,Low,0.17331050106333515
PLANT_0365,60.92022229117713,2.0,70.72327627150392,280.592401443341,7.146238522720793,15.97649660406526,0.6137914740209385,6.542019793519983,1,Distress,0.08526286886132342,Medium,0.029565740303947975
PLANT_0366,44.17108991732299,3.0,29.246635321145867,148.28981815068693,4.968475599171143,25.649637916385714,0.33229097533320073,8.269729240695384,1,Warning,0.14111021949138616,Low,0.04423727542311881
PLANT_0367,53.30317872113628,7.0,77.64994851160526,184.54712749027408,9.258519026624434,12.927817223997831,0.30107105582177657,6.91885892967534,1,Distress,,Medium,0.11626566425643807
PLANT_0368,50.18376448433874,5.0,12.781312262483187,231.02240037683455,2.480264520877973,21.637113525675304,,7.010528392758025,0,Warning,0.39527836958884904,Low,0.2267327347259129
PLANT_0369,51.29609948612974,2.0,15.53023669876735,273.04690654546374,3.063571726790278,22.687731190590466,0.6714052853428643,3.5299491350249683,1,Invitation,0.17132771263262675,Low,0.013849327933473085
PLANT_0370,38.334606187414515,3.0,3.7538899548998597,212.44814179442747,6.219843144957714,22.127964542886147,0.25141810341381415,4.384331552611745,1,Warning,0.9967019883451456,Low,0.07869098916343203
PLANT_0371,50.2660967417741,10.0,5.107658965339286,141.56611412643957,7.5033431312208,22.67092803407148,,3.6972807992240204,1,Contentment,0.9902268571873166,Low,0.012938479343385684
PLANT_0372,57.66973287611728,6.0,36.11242094080736,184.20610313311778,4.563314942112296,25.816570868144222,0.4155264574103377,0.9443737301912525,1,Contentment,0.41130902579516293,Low,0.01197056735095399
PLANT_0373,71.70290885551077,7.0,9.01463866032593,166.62645355367374,2.953023748248566,28.67460567919258,0.3590942262356533,6.848568417250732,1,Distress,0.6824911093756649,Medium,0.14261078229866228
PLANT_0374,64.47091304108001,9.0,35.35489833750322,198.9978387750214,8.473267965949997,21.20506730216389,0.5923472450170861,5.473403036260593,0,Contentment,0.5871634276328374,Low,0.23489389626028975
PLANT_0375,82.4237879863794,1.0,24.999992409763703,260.509578556501,3.4970104073878066,17.237032738246068,0.5154943810607856,6.754252637050924,1,Distress,0.43647562238730364,Medium,0.12854609335523093
PLANT_0376,38.939577142671524,7.0,3.82154027231915,73.86797408568933,5.7263916990005885,24.859219505686635,0.7260095169078516,6.068835084330918,1,Contentment,,Low,0.48588672408315886
PLANT_0377,62.79792201188603,8.0,14.199805836591064,178.5829543240725,7.580565386096707,20.619991884524698,0.5656155984774904,6.48290075148583,1,Distress,0.18782733606348964,Low,0.0876499591992119
PLANT_0378,52.6084809152049,3.0,22.77176923065348,176.3709240475712,4.119612509992446,28.179206231223326,0.37104880607397783,8.671264436475287,0,Warning,0.9901120870679583,Medium,0.19763841633842644
PLANT_0379,82.71045749147771,4.0,5.771539852024218,137.78369962096284,3.767110900223187,18.88297503978493,,5.999930642939234,0,Contentment,0.4407267682375759,Low,0.04200676318634892
PLANT_0380,37.89804371848542,10.0,,230.32381866140557,3.917705144761705,17.647966558937572,0.5357455438584765,7.288643060187121,0,Contentment,0.824116228244975,Medium,0.264718998987129
PLANT_0381,37.76764997295258,6.0,15.869209097479064,131.258511277754,,22.649239178857016,0.16113196587671233,5.370577901697226,1,Warning,0.7276291305431054,Low,0.07504743231307355
PLANT_0382,40.99872771170581,10.0,3.342154964501199,135.34350386085842,7.0700750197577005,13.390887592169886,,7.62931299177257,1,Warning,0.4300900306289565,Medium,0.09433083693627432
PLANT_0383,18.282239218236626,7.0,18.27128742075636,243.7236049289461,5.04777152094157,19.875084031402107,0.362579143379158,3.5369712273707146,0,Invitation,1.0,Low,0.02114889475953592
PLANT_0384,41.75706961111956,4.0,162.48967606985906,274.49959513251144,8.756912978417015,20.472652499133595,0.39552865934990905,2.2765272177273475,1,Invitation,0.6501199125391629,Low,0.011780872369892071
PLANT_0385,38.89461238842778,8.0,3.77255286815567,198.15295979725104,5.08889670831652,22.96711769414058,0.2400375425075438,10.156470915192589,1,Distress,0.23513296202782227,Low,0.02695619760552338
PLANT_0386,52.75596231114784,5.0,34.605036708982674,139.86030032109824,7.6358727924317815,17.01833934506141,0.34313070457639466,9.744219621206074,1,Contentment,0.9889506255206937,Medium,0.14850608974442198
PLANT_0387,55.55349254789275,1.0,5.322836084380167,164.67932322527503,4.128910586566449,17.658114736436566,0.7322989136335101,2.0945539796727064,0,Contentment,0.8732168585322142,Medium,0.019773441274010473
PLANT_0388,78.2429494629028,4.0,30.503245527598178,249.95417486286956,9.662897328601035,28.014480596845477,0.7389551802180638,5.919200693931122,1,Distress,0.1413689701487287,Low,0.06832374454017366
PLANT_0389,64.67753091695613,3.0,25.980700077249267,204.66322674467068,8.120463399455671,21.82830488760026,,6.322943154449008,0,Warning,0.628020443772268,Low,0.4109808922433362
PLANT_0390,41.43264624338307,9.0,6.780772750994177,193.97399790471644,4.736151096044671,26.441911636870014,0.5069116005029906,7.438582376233357,1,Invitation,0.3248077207797287,Low,0.1540794616420391
PLANT_0391,36.18797314222755,8.0,7.551292899178905,217.61734968031206,7.917934093753538,19.453948372390858,0.5417199043773145,9.475374408297862,0,Contentment,0.6104042530943882,Low,0.21843214738055247
PLANT_0392,57.74703263043367,1.0,31.02907081809593,196.21162902394607,7.71904546002569,21.508255974770336,0.7305450145218848,3.896915985043017,1,Invitation,0.6246235658366981,Low,0.06052994552952603
PLANT_0393,29.983484710060164,6.0,13.095427762987349,277.8596665268112,8.123020565012807,23.097434578395504,0.21635476221970754,3.9936568437962894,1,Contentment,0.6572072828822138,Low,0.018076018644918493
PLANT_0394,77.81647981447937,9.0,26.383976261394405,162.39612470814362,0.04423942115036502,30.661296187287927,0.6600333367540194,6.065672053507441,0,Distress,0.576286734110362,Medium,0.19716101765191968
PLANT_0395,67.57777907806047,7.0,3.3189663701429963,157.54416353029728,6.446250379817191,20.89942905905056,0.7603769656013437,4.091027213031746,0,Warning,0.2992023270618833,Low,0.05050167636700601
